,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,Ипотека,Кредит,График работы,Ремонт,load_time
61,sberbank/1036552705,СберБанк,"Латвийская ул., 27, Екатеринбург",,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной, ",56.789713,60.773095,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,49,42,,,,38,,2024-08-05 00:36:18
62,sberbank/1593202304,СберБанк,"ул. Строителей, 4, Берёзовский",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.906217,60.813250,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",73,57,33,,,,,,2024-08-05 00:36:18
63,sberbank/1023470976,СберБанк,"ул. Владимира Высоцкого, 12Б, Екатеринбург",,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной, ",56.841266,60.677584,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,84,82,83,,,,,2024-08-05 00:36:18
64,sberbank/1052822682,СберБанк,"Варшавская ул., 32, Екатеринбург",,"'mon': выходной, 'tue': 09:00-17:45, 'wed': 09:00-17:45, 'thu': 09:00-17:45, 'fri': 09:00-17:45, 'sat': 08:45-15:00, 'sun': выходной, ",56.783959,60.738528,"3,9",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,31,,,,,0,,2024-08-05 00:36:18
65,sberbank/214438910563,СберБанк,"ул. Мира, 19, Екатеринбург",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.844033,60.654077,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sber', 'http://vk.com/sber', 'https://t.me/sberbank']",92,73,,,,,,,2024-08-05 00:36:18
66,sberbank/139623276190,СберБанк,"ул. Строителей, 41, посёлок Северка",,"'mon': выходной, 'tue': 08:45-17:00, 'wed': 08:45-17:00, 'thu': 08:45-17:00, 'fri': 08:45-17:00, 'sat': 08:30-14:00, 'sun': выходной, ",56.866647,60.295838,"3,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 00:36:18
67,sberbank/1095484956,СберБанк,"ул. Калинина, 11, Дегтярск",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.704205,60.085803,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,62,,,,,,,2024-08-05 00:36:18
68,sberbank/1080025746,СберБанк,"ул. Ленина, 119А, посёлок Большой Исток",,"'mon': 09:00-17:00, 'tue': выходной, 'wed': 09:00-17:00, 'thu': 09:00-17:00, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.714018,60.775171,"2,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 00:36:18
69,sberbank/1061156722,СберБанк,"Колхозная ул., 18, село Патруши",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.676835,60.806629,"3,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 00:36:18
70,sberbank/1073085040,СберБанк,"Заводская ул., 4, посёлок Исеть",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.970721,60.358927,"2,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 00:36:18
